season,episode_code,episode_title,overall_episode,song,artist,note,source_url,source_api_url
14,14x11,Damaged Goods,298,Monsters & Saints,Extreme Music,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x12,Prophet and Loss,299,Search and Destroy,All Good Things,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x13,Lebanon,300,Till It Shines,Bob Seger,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x13,Lebanon,300,When I'm Big,Arveene & Misk,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x13,Lebanon,300,Ral Thing,Silverman Brothers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x14,Ouroboros,301,Yéyé St-Tropez,Claire Marcelle,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x15,Peace of Mind,302,Love Again,Danielle Parente,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x15,Peace of Mind,302,We Live in Two Different Worlds,Slim Whitman,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x15,Peace of Mind,302,Pink Shoelaces,The Chordettes,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x16,Don't Go In The Woods,303,The Devil You Know,Blues Saraceno,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x16,Don't Go In The Woods,303,We Live in Two Different Worlds,Slim Whitman,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x16,Don't Go In The Woods,303,Pink Shoelaces,The Chordettes,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x17,Game Night,304,Raindrops Keep Fallin' On My Head,B.J. Thomas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x17,Game Night,304,Maybe Tomorrow,Jackie Stewart,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x20,Moriah,307,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
14,14x20,Moriah,307,God Was Never On Your Side,Motörhead,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x01,Back and to the Future,308,The Famous Final Scene,Bob Seger,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x01,Back and to the Future,308,Gimme What I Want,"Tony Stafford, Jr., Michael Smith, and NineOneOne",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x01,Back and to the Future,308,Too Good to Be True,Lon Rogers & the Soul Blenders,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x01,Back and to the Future,308,Knockin' on Heaven's Door,Blakwall,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x02,Raising Hell,309,Gimme What I Want,"Tony Stafford, Jr., Michael Smith, and NineOneOne",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x02,Raising Hell,309,Too Good to Be True,Lon Rogers & the Soul Blenders,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x02,Raising Hell,309,The Famous Final Scene,Bob Seger,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x04,Atomic Monsters,311,Sounds of Someday,Radio Company,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x05,Proverbs 17:3,312,Wicked Ways,Everybody Loves an Outlaw,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x06,Golden Time,313,So Quiet,Cobra Ramone,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x06,Golden Time,313,Gasoline and a Dream,"Cody Cloe, Sergio Ruelas, Chester Lang, & Skye Emanuel",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x06,Golden Time,313,Good Ol' Boys,Christian Kane and Jensen Ackles,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,Workin' Man,Blues Saraceno,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,You Make Me Feel So Good,Elijah Honey,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,House Rules,Christian Kane,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,Cotton Candy,Sonny Ellis,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,Wicked Hearted Woman,Sugaray,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,She's Got the Love Look,Jesse Turnbow,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,Good Ol' Boys,Christian Kane and Jensen Ackles with The Impalas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,D.O.A.,The Biggest Band in the World,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x07,Last Call,314,Life of Sin,Nick Nolan,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x08,"Our Father, Who Aren't in Heaven",315,Take Me For What I Am,Henry Ford,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x08,"Our Father, Who Aren't in Heaven",315,Goin' Straight,Dick Jr. and The Volunteers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x09,The Trap,316,Drowning,Radio Company,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x09,The Trap,316,Hard Times in the Land of Plenty,Omar and the Howlers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x10,The Heroes' Journey,317,Claire De Lune,Kerrilyn Renshaw,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x10,The Heroes' Journey,317,Let's Misbehave,Irving Aaronson and His Commanders with Phil Saxe,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x10,The Heroes' Journey,317,Werewolves of London,Warren Zevon,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x10,The Heroes' Journey,317,Chopperhead,Thomas Bergersen and Nick Phoenix,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x11,The Gamblers,318,North to Alaska,Johnny Horton,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x11,The Gamblers,318,Passing Glance,Marian McPartland,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x12,Galaxy Brain,319,Pop Tart Heart,Louden Swain,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x13,Destiny's Child,320,Automatic,The Biggest Band In The World,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x13,Destiny's Child,320,I Want You,Savage Garden,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x14,Last Holiday,321,Hark the Herald Angels Sing,The Torero Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x14,Last Holiday,321,Cleanin' Up the Town,The BusBoys,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x15,Gimme Shelter,322,Lover's Prayer,The Clickettes,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x16,Drag Me Away (From You),323,If I Didn't Care (Single Version),The Ink Spots,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x17,Unity,324,But Magic,"Mozaik, Viegas",,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x18,Despair,325,Behind Blue Eyes,The Who,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x19,Inherit the Earth,326,Get Together,The Youngbloods,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x19,Inherit the Earth,326,Running on Empty (Remastered),Jackson Browne,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x20,Carry On,327,Ordinary Life,Van Morrison,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x20,Carry On,327,Brothers in Arms,Dire Straits,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x20,Carry On,327,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
15,15x20,Carry On,327,Carry on Wayward Son,Neoni,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
